spread_line,result,normalized_modeled_prob
12.0,-27,0.0017333
12.0,-26,0.0003744
12.0,-25,0.0021506
12.0,-24,0.0050810
12.0,-23,0.0023828
12.0,-22,0.0027475
12.0,-21,0.0060633
12.0,-20,0.0027355
12.0,-19,0.0008256
12.0,-18,0.0034678
12.0,-17,0.0078029
12.0,-16,0.0039082
12.0,-15,0.0045440
12.0,-14,0.0095374
12.0,-13,0.0046414
12.0,-12,0.0018587
12.0,-11,0.0059525
12.0,-10,0.0126343
12.0,-9,0.0067369
12.0,-8,0.0078626
12.0,-7,0.0157240
12.0,-6,0.0080783
12.0,-5,0.0037396
12.0,-4,0.0103981
12.0,-3,0.0212430
12.0,-2,0.0109946
12.0,-1,0.0044985
12.0,0,0.0008081
12.0,1,0.0051592
12.0,2,0.0160333
12.0,3,0.0328341
12.0,4,0.0165133
12.0,5,0.0072369
12.0,6,0.0224950
12.0,7,0.0473549
12.0,8,0.0245009
12.0,9,0.0323702
12.0,10,0.0680967
12.0,11,0.0313670
12.0,12,0.0093833
12.0,13,0.0307096
12.0,14,0.0666696
12.0,15,0.0316918
12.0,16,0.0239875
12.0,17,0.0463625
12.0,18,0.0220236
12.0,19,0.0070852
12.0,20,0.0161672
12.0,21,0.0321526
12.0,22,0.0162835
12.0,23,0.0137097
12.0,24,0.0252931
12.0,25,0.0124438
12.0,26,0.0045379
12.0,27,0.0096703
12.0,28,0.0187228
12.0,29,0.0095062
12.0,30,0.0081479
12.0,31,0.0150608
12.0,32,0.0072587
12.0,33,0.0024578
12.0,34,0.0056730
12.0,35,0.0113529
12.0,36,0.0055421
12.0,37,0.0047646
12.0,38,0.0092516
12.0,39,0.0044119
12.0,40,0.0037988
12.0,41,0.0075923
12.0,42,0.0033772
12.0,43,0.0008047
12.0,44,0.0026680
12.0,45,0.0059158
12.0,46,0.0025510
12.0,47,0.0003811
12.0,48,0.0001895
12.0,49,0.0001546
12.0,50,0.0001266
12.0,51,0.0001031
12.0,52,0.0000846
12.0,53,0.0001604
12.0,54,0.0014282
12.0,55,0.0034148
12.0,56,0.0014084
12.0,57,0.0001200
12.0,58,0.0000222
12.0,59,0.0000165
12.0,60,0.0000128
12.0,61,0.0000099
12.0,62,0.0000076
12.0,63,0.0000058
12.0,64,0.0000044
12.0,65,0.0000033
12.0,66,0.0000025
12.0,67,0.0000019
12.0,68,0.0000014
12.0,69,0.0000010
12.0,70,0.0000008
12.0,71,0.0000006
12.0,72,0.0000004
12.0,73,0.0000003
12.0,74,0.0000002
12.5,-75,0.0000000
12.5,-74,0.0000000
12.5,-73,0.0000000
12.5,-72,0.0000000
12.5,-71,0.0000000
12.5,-70,0.0000000
12.5,-69,0.0000000
12.5,-68,0.0000000
12.5,-67,0.0000000
12.5,-66,0.0000000
12.5,-65,0.0000000
12.5,-64,0.0000000
12.5,-63,0.0000000
12.5,-62,0.0000000
12.5,-61,0.0000000
12.5,-60,0.0000000
12.5,-59,0.0000000
12.5,-58,0.0000000
12.5,-57,0.0000000
12.5,-56,0.0000000
12.5,-55,0.0000000
12.5,-54,0.0000001
12.5,-53,0.0000001
12.5,-52,0.0000001
12.5,-51,0.0000001
12.5,-50,0.0000002
12.5,-49,0.0000003
12.5,-48,0.0000004
12.5,-47,0.0000005
12.5,-46,0.0000007
12.5,-45,0.0000010
12.5,-44,0.0000013
12.5,-43,0.0000017
12.5,-42,0.0000023
12.5,-41,0.0000031
12.5,-40,0.0000041
12.5,-39,0.0000054
12.5,-38,0.0000071
12.5,-37,0.0000102
12.5,-36,0.0000964
12.5,-35,0.0012611
12.5,-34,0.0030771
12.5,-33,0.0013683
12.5,-32,0.0015519
12.5,-31,0.0035646
12.5,-30,0.0015994
12.5,-29,0.0018221
12.5,-28,0.0041558
12.5,-27,0.0017619
12.5,-26,0.0003724
12.5,-25,0.0021826
12.5,-24,0.0051700
12.5,-23,0.0024150
12.5,-22,0.0027825
12.5,-21,0.0061589
12.5,-20,0.0027644
12.5,-19,0.0008146
12.5,-18,0.0034998
12.5,-17,0.0079074
12.5,-16,0.0039406
12.5,-15,0.0045798
12.5,-14,0.0096498
12.5,-13,0.0046718
12.5,-12,0.0018411
12.5,-11,0.0059890
12.5,-10,0.0127610
12.5,-9,0.0067802
12.5,-8,0.0079113
12.5,-7,0.0158652
12.5,-6,0.0081318
12.5,-5,0.0037443
12.5,-4,0.0104628
12.5,-3,0.0214049
12.5,-2,0.0110798
12.5,-1,0.0045400
12.5,0,0.0008460
12.5,1,0.0052306
12.5,2,0.0161374
12.5,3,0.0329811
12.5,4,0.0166538
12.5,5,0.0073698
12.5,6,0.0224939
12.5,7,0.0471351
12.5,8,0.0244866
12.5,9,0.0317840
12.5,10,0.0663795
12.5,11,0.0308329
12.5,12,0.0099513
12.5,13,0.0316436
12.5,14,0.0693076
12.5,15,0.0326820
12.5,16,0.0241862
12.5,17,0.0469246
12.5,18,0.0221806
12.5,19,0.0069928
12.5,20,0.0161234
12.5,21,0.0322040
12.5,22,0.0162722
12.5,23,0.0136613
12.5,24,0.0252524
12.5,25,0.0124177
12.5,26,0.0045224
12.5,27,0.0096369
12.5,28,0.0186547
12.5,29,0.0094856
12.5,30,0.0081265
12.5,31,0.0149928
12.5,32,0.0072471
12.5,33,0.0024800
12.5,34,0.0056635
12.5,35,0.0112887
12.5,36,0.0055309
12.5,37,0.0047541
12.5,38,0.0091891
12.5,39,0.0043993
12.5,40,0.0037868
12.5,41,0.0075306
12.5,42,0.0033639
12.5,43,0.0008196
12.5,44,0.0026545
12.5,45,0.0058554
12.5,46,0.0025338
12.5,47,0.0003912
12.5,48,0.0002001
12.5,49,0.0001637
12.5,50,0.0001344
12.5,51,0.0001098
12.5,52,0.0000902
12.5,53,0.0001636
12.5,54,0.0014098
12.5,55,0.0033633
12.5,56,0.0013887
12.5,57,0.0001207
12.5,58,0.0000240
12.5,59,0.0000179
12.5,60,0.0000140
12.5,61,0.0000108
12.5,62,0.0000083
12.5,63,0.0000064
12.5,64,0.0000049
12.5,65,0.0000037
12.5,66,0.0000028
12.5,67,0.0000021
12.5,68,0.0000016
12.5,69,0.0000012
12.5,70,0.0000009
12.5,71,0.0000006
12.5,72,0.0000005
12.5,73,0.0000003
12.5,74,0.0000002
13.0,-75,0.0000000
13.0,-74,0.0000000
13.0,-73,0.0000000
13.0,-72,0.0000000
13.0,-71,0.0000000
13.0,-70,0.0000000
13.0,-69,0.0000000
13.0,-68,0.0000000
13.0,-67,0.0000000
13.0,-66,0.0000000
13.0,-65,0.0000000
13.0,-64,0.0000000
13.0,-63,0.0000000
13.0,-62,0.0000000
13.0,-61,0.0000000
13.0,-60,0.0000000
13.0,-59,0.0000000
13.0,-58,0.0000000
13.0,-57,0.0000000
13.0,-56,0.0000000
13.0,-55,0.0000000
13.0,-54,0.0000000
13.0,-53,0.0000001
13.0,-52,0.0000001
13.0,-51,0.0000001
13.0,-50,0.0000002
13.0,-49,0.0000002
13.0,-48,0.0000003
13.0,-47,0.0000004
13.0,-46,0.0000006
13.0,-45,0.0000008
13.0,-44,0.0000011
13.0,-43,0.0000015
13.0,-42,0.0000020
13.0,-41,0.0000027
13.0,-40,0.0000036
13.0,-39,0.0000048
13.0,-38,0.0000063
13.0,-37,0.0000091
13.0,-36,0.0000937
13.0,-35,0.0012398
13.0,-34,0.0030269
13.0,-33,0.0013444
13.0,-32,0.0015238
13.0,-31,0.0035029
13.0,-30,0.0015689
13.0,-29,0.0017860
13.0,-28,0.0040788
13.0,-27,0.0017243
13.0,-26,0.0003568
13.0,-25,0.0021325
13.0,-24,0.0050639
13.0,-23,0.0023564
13.0,-22,0.0027129
13.0,-21,0.0060222
13.0,-20,0.0026895
13.0,-19,0.0007737
13.0,-18,0.0034004
13.0,-17,0.0077138
13.0,-16,0.0038248
13.0,-15,0.0044433
13.0,-14,0.0093983
13.0,-13,0.0045260
13.0,-12,0.0017540
13.0,-11,0.0057994
13.0,-10,0.0124060
13.0,-9,0.0065670
13.0,-8,0.0076608
13.0,-7,0.0154075
13.0,-6,0.0078765
13.0,-5,0.0036047
13.0,-4,0.0101311
13.0,-3,0.0207601
13.0,-2,0.0107439
13.0,-1,0.0044044
13.0,0,0.0008523
13.0,1,0.0050983
13.0,2,0.0156356
13.0,3,0.0319016
13.0,4,0.0161682
13.0,5,0.0072197
13.0,6,0.0216765
13.0,7,0.0452289
13.0,8,0.0235941
13.0,9,0.0301876
13.0,10,0.0626269
13.0,11,0.0293234
13.0,12,0.0101015
13.0,13,0.0358646
13.0,14,0.0741919
13.0,15,0.0346660
13.0,16,0.0248867
13.0,17,0.0484381
13.0,18,0.0227749
13.0,19,0.0070210
13.0,20,0.0163682
13.0,21,0.0328442
13.0,22,0.0165524
13.0,23,0.0138523
13.0,24,0.0256617
13.0,25,0.0126090
13.0,26,0.0045814
13.0,27,0.0097698
13.0,28,0.0189145
13.0,29,0.0096297
13.0,30,0.0082455
13.0,31,0.0151875
13.0,32,0.0073614
13.0,33,0.0025440
13.0,34,0.0057524
13.0,35,0.0114224
13.0,36,0.0056164
13.0,37,0.0048268
13.0,38,0.0092880
13.0,39,0.0044641
13.0,40,0.0038414
13.0,41,0.0076016
13.0,42,0.0034102
13.0,43,0.0008494
13.0,44,0.0026881
13.0,45,0.0058983
13.0,46,0.0025617
13.0,47,0.0004086
13.0,48,0.0002146
13.0,49,0.0001762
13.0,50,0.0001451
13.0,51,0.0001188
13.0,52,0.0000978
13.0,53,0.0001700
13.0,54,0.0014165
13.0,55,0.0033710
13.0,56,0.0013937
13.0,57,0.0001237
13.0,58,0.0000263
13.0,59,0.0000198
13.0,60,0.0000155
13.0,61,0.0000120
13.0,62,0.0000093
13.0,63,0.0000071
13.0,64,0.0000055
13.0,65,0.0000041
13.0,66,0.0000031
13.0,67,0.0000024
13.0,68,0.0000018
13.0,69,0.0000013
13.0,70,0.0000010
13.0,71,0.0000007
13.0,72,0.0000005
13.0,73,0.0000004
13.0,74,0.0000003
13.5,-75,0.0000000
13.5,-74,0.0000000
13.5,-73,0.0000000
13.5,-72,0.0000000
13.5,-71,0.0000000
13.5,-70,0.0000000
13.5,-69,0.0000000
13.5,-68,0.0000000
13.5,-67,0.0000000
13.5,-66,0.0000000
13.5,-65,0.0000000
13.5,-64,0.0000000
13.5,-63,0.0000000
13.5,-62,0.0000000
13.5,-61,0.0000000
13.5,-60,0.0000000
13.5,-59,0.0000000
13.5,-58,0.0000000
13.5,-57,0.0000000
13.5,-56,0.0000000
13.5,-55,0.0000000
13.5,-54,0.0000000
13.5,-53,0.0000001
13.5,-52,0.0000001
13.5,-51,0.0000001
13.5,-50,0.0000001
13.5,-49,0.0000002
13.5,-48,0.0000003
13.5,-47,0.0000004
13.5,-46,0.0000005
13.5,-45,0.0000007
13.5,-44,0.0000010
13.5,-43,0.0000013
13.5,-42,0.0000017
13.5,-41,0.0000023
13.5,-40,0.0000031
13.5,-39,0.0000041
13.5,-38,0.0000054
13.5,-37,0.0000080
13.5,-36,0.0000896
13.5,-35,0.0011985
13.5,-34,0.0029278
13.5,-33,0.0012990
13.5,-32,0.0014713
13.5,-31,0.0033848
13.5,-30,0.0015134
13.5,-29,0.0017215
13.5,-28,0.0039364
13.5,-27,0.0016596
13.5,-26,0.0003364
13.5,-25,0.0020491
13.5,-24,0.0048775
13.5,-23,0.0022614
13.5,-22,0.0026015
13.5,-21,0.0057907
13.5,-20,0.0025735
13.5,-19,0.0007225
13.5,-18,0.0032492
13.5,-17,0.0074000
13.5,-16,0.0036508
13.5,-15,0.0042391
13.5,-14,0.0090010
13.5,-13,0.0043115
13.5,-12,0.0016418
13.5,-11,0.0055215
13.5,-10,0.0118595
13.5,-9,0.0062531
13.5,-8,0.0072930
13.5,-7,0.0147126
13.5,-6,0.0074996
13.5,-5,0.0034086
13.5,-4,0.0096436
13.5,-3,0.0197979
13.5,-2,0.0102406
13.5,-1,0.0041958
13.5,0,0.0008442
13.5,1,0.0048805
13.5,2,0.0148971
13.5,3,0.0303528
13.5,4,0.0154353
13.5,5,0.0069498
13.5,6,0.0205600
13.5,7,0.0427308
13.5,8,0.0223834
13.5,9,0.0282966
13.5,10,0.0583436
13.5,11,0.0275291
13.5,12,0.0101631
13.5,13,0.0422709
13.5,14,0.0813085
13.5,15,0.0375678
13.5,16,0.0257565
13.5,17,0.0502140
13.5,18,0.0234762
13.5,19,0.0070594
13.5,20,0.0166496
13.5,21,0.0335735
13.5,22,0.0168707
13.5,23,0.0140680
13.5,24,0.0261253
13.5,25,0.0128229
13.5,26,0.0046434
13.5,27,0.0099170
13.5,28,0.0192082
13.5,29,0.0097891
13.5,30,0.0083768
13.5,31,0.0154081
13.5,32,0.0074873
13.5,33,0.0026111
13.5,34,0.0058504
13.5,35,0.0115755
13.5,36,0.0057115
13.5,37,0.0049077
13.5,38,0.0094029
13.5,39,0.0045369
13.5,40,0.0039030
13.5,41,0.0076858
13.5,42,0.0034628
13.5,43,0.0008815
13.5,44,0.0027268
13.5,45,0.0059514
13.5,46,0.0025944
13.5,47,0.0004274
13.5,48,0.0002302
13.5,49,0.0001896
13.5,50,0.0001565
13.5,51,0.0001285
13.5,52,0.0001060
13.5,53,0.0001771
13.5,54,0.0014256
13.5,55,0.0033841
13.5,56,0.0014010
13.5,57,0.0001271
13.5,58,0.0000289
13.5,59,0.0000219
13.5,60,0.0000172
13.5,61,0.0000134
13.5,62,0.0000103
13.5,63,0.0000080
13.5,64,0.0000061
13.5,65,0.0000047
13.5,66,0.0000035
13.5,67,0.0000027
13.5,68,0.0000020
13.5,69,0.0000015
13.5,70,0.0000011
13.5,71,0.0000008
13.5,72,0.0000006
13.5,73,0.0000004
13.5,74,0.0000003
14.0,-75,0.0000000
14.0,-74,0.0000000
14.0,-73,0.0000000
14.0,-72,0.0000000
14.0,-71,0.0000000
14.0,-70,0.0000000
14.0,-69,0.0000000
14.0,-68,0.0000000
14.0,-67,0.0000000
14.0,-66,0.0000000
14.0,-65,0.0000000
14.0,-64,0.0000000
14.0,-63,0.0000000
14.0,-62,0.0000000
14.0,-61,0.0000000
14.0,-60,0.0000000
14.0,-59,0.0000000
14.0,-58,0.0000000
14.0,-57,0.0000000
14.0,-56,0.0000000
14.0,-55,0.0000000
14.0,-54,0.0000000
14.0,-53,0.0000000
14.0,-52,0.0000001
14.0,-51,0.0000001
14.0,-50,0.0000001
14.0,-49,0.0000002
14.0,-48,0.0000002
14.0,-47,0.0000003
14.0,-46,0.0000004
14.0,-45,0.0000005
14.0,-44,0.0000007
14.0,-43,0.0000010
14.0,-42,0.0000014
14.0,-41,0.0000018
14.0,-40,0.0000024
14.0,-39,0.0000032
14.0,-38,0.0000043
14.0,-37,0.0000065
14.0,-36,0.0000789
14.0,-35,0.0010655
14.0,-34,0.0026041
14.0,-33,0.0011542
14.0,-32,0.0013064
14.0,-31,0.0030077
14.0,-30,0.0013426
14.0,-29,0.0015261
14.0,-28,0.0034937
14.0,-27,0.0014691
14.0,-26,0.0002920
14.0,-25,0.0018112
14.0,-24,0.0043206
14.0,-23,0.0019962
14.0,-22,0.0022945
14.0,-21,0.0051210
14.0,-20,0.0022651
14.0,-19,0.0006206
14.0,-18,0.0028556
14.0,-17,0.0065289
14.0,-16,0.0032050
14.0,-15,0.0037196
14.0,-14,0.0079282
14.0,-13,0.0037770
14.0,-12,0.0014124
14.0,-11,0.0048341
14.0,-10,0.0104260
14.0,-9,0.0054748
14.0,-8,0.0063838
14.0,-7,0.0129194
14.0,-6,0.0065648
14.0,-5,0.0029610
14.0,-4,0.0084396
14.0,-3,0.0173623
14.0,-2,0.0089733
14.0,-1,0.0036710
14.0,0,0.0007688
14.0,1,0.0042913
14.0,2,0.0130526
14.0,3,0.0265659
14.0,4,0.0135508
14.0,5,0.0061475
14.0,6,0.0179477
14.0,7,0.0371672
14.0,8,0.0195483
14.0,9,0.0244620
14.0,10,0.0501498
14.0,11,0.0238426
14.0,12,0.0097365
14.0,13,0.0471754
14.0,14,0.1047283
14.0,15,0.0462161
14.0,16,0.0278177
14.0,17,0.0537764
14.0,18,0.0249881
14.0,19,0.0073086
14.0,20,0.0174462
14.0,21,0.0353638
14.0,22,0.0177128
14.0,23,0.0147107
14.0,24,0.0273928
14.0,25,0.0134263
14.0,26,0.0048405
14.0,27,0.0103612
14.0,28,0.0200842
14.0,29,0.0102434
14.0,30,0.0087594
14.0,31,0.0160939
14.0,32,0.0078389
14.0,33,0.0027564
14.0,34,0.0061244
14.0,35,0.0120773
14.0,36,0.0059791
14.0,37,0.0051369
14.0,38,0.0098009
14.0,39,0.0047471
14.0,40,0.0040828
14.0,41,0.0080012
14.0,42,0.0036205
14.0,43,0.0009415
14.0,44,0.0028483
14.0,45,0.0061832
14.0,46,0.0027058
14.0,47,0.0004603
14.0,48,0.0002539
14.0,49,0.0002098
14.0,50,0.0001736
14.0,51,0.0001430
14.0,52,0.0001181
14.0,53,0.0001902
14.0,54,0.0014775
14.0,55,0.0034978
14.0,56,0.0014502
14.0,57,0.0001346
14.0,58,0.0000326
14.0,59,0.0000249
14.0,60,0.0000195
14.0,61,0.0000153
14.0,62,0.0000118
14.0,63,0.0000092
14.0,64,0.0000070
14.0,65,0.0000054
14.0,66,0.0000041
14.0,67,0.0000031
14.0,68,0.0000023
14.0,69,0.0000017
14.0,70,0.0000013
14.0,71,0.0000010
14.0,72,0.0000007
14.0,73,0.0000005
14.0,74,0.0000004
14.5,-75,0.0000000
14.5,-74,0.0000000
14.5,-73,0.0000000
14.5,-72,0.0000000
14.5,-71,0.0000000
14.5,-70,0.0000000
14.5,-69,0.0000000
14.5,-68,0.0000000
14.5,-67,0.0000000
14.5,-66,0.0000000
14.5,-65,0.0000000
14.5,-64,0.0000000
14.5,-63,0.0000000
14.5,-62,0.0000000
14.5,-61,0.0000000
14.5,-60,0.0000000
14.5,-59,0.0000000
14.5,-58,0.0000000
14.5,-57,0.0000000
14.5,-56,0.0000000
14.5,-55,0.0000000
14.5,-54,0.0000000
14.5,-53,0.0000000
14.5,-52,0.0000000
14.5,-51,0.0000001
14.5,-50,0.0000001
14.5,-49,0.0000001
14.5,-48,0.0000002
14.5,-47,0.0000002
14.5,-46,0.0000003
14.5,-45,0.0000005
14.5,-44,0.0000006
14.5,-43,0.0000009
14.5,-42,0.0000012
14.5,-41,0.0000016
14.5,-40,0.0000021
14.5,-39,0.0000028
14.5,-38,0.0000037
14.5,-37,0.0000056
14.5,-36,0.0000751
14.5,-35,0.0010230
14.5,-34,0.0025013
14.5,-33,0.0011076
14.5,-32,0.0012529
14.5,-31,0.0028863
14.5,-30,0.0012865
14.5,-29,0.0014613
14.5,-28,0.0033488
14.5,-27,0.0014048
14.5,-26,0.0002739
14.5,-25,0.0017291
14.5,-24,0.0041337
14.5,-23,0.0019034
14.5,-22,0.0021861
14.5,-21,0.0048914
14.5,-20,0.0021535
14.5,-19,0.0005757
14.5,-18,0.0027109
14.5,-17,0.0062216
14.5,-16,0.0030391
14.5,-15,0.0035252
14.5,-14,0.0075421
14.5,-13,0.0035734
14.5,-12,0.0013113
14.5,-11,0.0045706
14.5,-10,0.0098988
14.5,-9,0.0051759
14.5,-8,0.0060340
14.5,-7,0.0122517
14.5,-6,0.0062045
14.5,-5,0.0027750
14.5,-4,0.0079747
14.5,-3,0.0164435
14.5,-2,0.0084886
14.5,-1,0.0034640
14.5,0,0.0007559
14.5,1,0.0040700
14.5,2,0.0123503
14.5,3,0.0251169
14.5,4,0.0128468
14.5,5,0.0058678
14.5,6,0.0169308
14.5,7,0.0349466
14.5,8,0.0184529
14.5,9,0.0228899
14.5,10,0.0466782
14.5,11,0.0223418
14.5,12,0.0088907
14.5,13,0.0378205
14.5,14,0.0846221
14.5,15,0.0416110
14.5,16,0.0314409
14.5,17,0.0627839
14.5,18,0.0289898
14.5,19,0.0082195
14.5,20,0.0198636
14.5,21,0.0404859
14.5,22,0.0202063
14.5,23,0.0167053
14.5,24,0.0311987
14.5,25,0.0152659
14.5,26,0.0054735
14.5,27,0.0117512
14.5,28,0.0228038
14.5,29,0.0116365
14.5,30,0.0099425
14.5,31,0.0182524
14.5,32,0.0089091
14.5,33,0.0031562
14.5,34,0.0069596
14.5,35,0.0136819
14.5,36,0.0067955
14.5,37,0.0058374
14.5,38,0.0110926
14.5,39,0.0053931
14.5,40,0.0046375
14.5,41,0.0090449
14.5,42,0.0041106
14.5,43,0.0010915
14.5,44,0.0032310
14.5,45,0.0069760
14.5,46,0.0030647
14.5,47,0.0005382
14.5,48,0.0003036
14.5,49,0.0002517
14.5,50,0.0002088
14.5,51,0.0001724
14.5,52,0.0001427
14.5,53,0.0002219
14.5,54,0.0016631
14.5,55,0.0039259
14.5,56,0.0016302
14.5,57,0.0001550
14.5,58,0.0000400
14.5,59,0.0000307
14.5,60,0.0000241
14.5,61,0.0000189
14.5,62,0.0000147
14.5,63,0.0000114
14.5,64,0.0000088
14.5,65,0.0000067
14.5,66,0.0000051
14.5,67,0.0000039
14.5,68,0.0000029
14.5,69,0.0000022
14.5,70,0.0000016
14.5,71,0.0000012
14.5,72,0.0000009
14.5,73,0.0000007
14.5,74,0.0000005
15.0,-75,0.0000000
15.0,-74,0.0000000
15.0,-73,0.0000000
15.0,-72,0.0000000
15.0,-71,0.0000000
15.0,-70,0.0000000
15.0,-69,0.0000000
15.0,-68,0.0000000
15.0,-67,0.0000000
15.0,-66,0.0000000
15.0,-65,0.0000000
15.0,-64,0.0000000
15.0,-63,0.0000000
15.0,-62,0.0000000
15.0,-61,0.0000000
15.0,-60,0.0000000
15.0,-59,0.0000000
15.0,-58,0.0000000
15.0,-57,0.0000000
15.0,-56,0.0000000
15.0,-55,0.0000000
15.0,-54,0.0000000
15.0,-53,0.0000000
15.0,-52,0.0000000
15.0,-51,0.0000001
15.0,-50,0.0000001
15.0,-49,0.0000001
15.0,-48,0.0000002
15.0,-47,0.0000002
15.0,-46,0.0000003
15.0,-45,0.0000004
15.0,-44,0.0000005
15.0,-43,0.0000007
15.0,-42,0.0000010
15.0,-41,0.0000014
15.0,-40,0.0000018
15.0,-39,0.0000024
15.0,-38,0.0000033
15.0,-37,0.0000051
15.0,-36,0.0000741
15.0,-35,0.0010184
15.0,-34,0.0024911
15.0,-33,0.0011022
15.0,-32,0.0012459
15.0,-31,0.0028718
15.0,-30,0.0012783
15.0,-29,0.0014509
15.0,-28,0.0033284
15.0,-27,0.0013931
15.0,-26,0.0002666
15.0,-25,0.0017121
15.0,-24,0.0041010
15.0,-23,0.0018823
15.0,-22,0.0021601
15.0,-21,0.0048449
15.0,-20,0.0021235
15.0,-19,0.0005540
15.0,-18,0.0026691
15.0,-17,0.0061481
15.0,-16,0.0029885
15.0,-15,0.0034646
15.0,-14,0.0074402
15.0,-13,0.0035058
15.0,-12,0.0012616
15.0,-11,0.0044807
15.0,-10,0.0097453
15.0,-9,0.0050733
15.0,-8,0.0059130
15.0,-7,0.0120471
15.0,-6,0.0060787
15.0,-5,0.0026938
15.0,-4,0.0078115
15.0,-3,0.0161473
15.0,-2,0.0083236
15.0,-1,0.0033849
15.0,0,0.0007706
15.0,1,0.0039976
15.0,2,0.0121159
15.0,3,0.0246281
15.0,4,0.0126272
15.0,5,0.0058024
15.0,6,0.0165691
15.0,7,0.0340989
15.0,8,0.0180734
15.0,9,0.0222496
15.0,10,0.0451493
15.0,11,0.0217527
15.0,12,0.0087015
15.0,13,0.0347627
15.0,14,0.0770185
15.0,15,0.0371793
15.0,16,0.0331688
15.0,17,0.0676168
15.0,18,0.0310072
15.0,19,0.0084870
15.0,20,0.0207633
15.0,21,0.0425650
15.0,22,0.0211615
15.0,23,0.0174052
15.0,24,0.0326093
15.0,25,0.0159241
15.0,26,0.0056716
15.0,27,0.0122225
15.0,28,0.0237523
15.0,29,0.0121237
15.0,30,0.0103491
15.0,31,0.0189881
15.0,32,0.0092857
15.0,33,0.0033116
15.0,34,0.0072525
15.0,35,0.0142174
15.0,36,0.0070834
15.0,37,0.0060838
15.0,38,0.0115162
15.0,39,0.0056200
15.0,40,0.0048316
15.0,41,0.0093795
15.0,42,0.0042813
15.0,43,0.0011603
15.0,44,0.0033624
15.0,45,0.0072201
15.0,46,0.0031847
15.0,47,0.0005772
15.0,48,0.0003326
15.0,49,0.0002765
15.0,50,0.0002301
15.0,51,0.0001904
15.0,52,0.0001580
15.0,53,0.0002376
15.0,54,0.0017175
15.0,55,0.0040422
15.0,56,0.0016812
15.0,57,0.0001639
15.0,58,0.0000449
15.0,59,0.0000346
15.0,60,0.0000273
15.0,61,0.0000214
15.0,62,0.0000167
15.0,63,0.0000130
15.0,64,0.0000100
15.0,65,0.0000077
15.0,66,0.0000059
15.0,67,0.0000045
15.0,68,0.0000034
15.0,69,0.0000025
15.0,70,0.0000019
15.0,71,0.0000014
15.0,72,0.0000011
15.0,73,0.0000008
15.0,74,0.0000006
15.5,-75,0.0000000
15.5,-74,0.0000000
15.5,-73,0.0000000
15.5,-72,0.0000000
15.5,-71,0.0000000
15.5,-70,0.0000000
15.5,-69,0.0000000
15.5,-68,0.0000000
15.5,-67,0.0000000
15.5,-66,0.0000000
15.5,-65,0.0000000
15.5,-64,0.0000000
15.5,-63,0.0000000
15.5,-62,0.0000000
15.5,-61,0.0000000
15.5,-60,0.0000000
15.5,-59,0.0000000
15.5,-58,0.0000000
15.5,-57,0.0000000
15.5,-56,0.0000000
15.5,-55,0.0000000
15.5,-54,0.0000000
15.5,-53,0.0000000
15.5,-52,0.0000000
15.5,-51,0.0000000
15.5,-50,0.0000001
15.5,-49,0.0000001
15.5,-48,0.0000001
15.5,-47,0.0000002
15.5,-46,0.0000003
15.5,-45,0.0000003
15.5,-44,0.0000005
15.5,-43,0.0000007
15.5,-42,0.0000009
15.5,-41,0.0000012
15.5,-40,0.0000016
15.5,-39,0.0000022
15.5,-38,0.0000029
15.5,-37,0.0000046
15.5,-36,0.0000731
15.5,-35,0.0010120
15.5,-34,0.0024764
15.5,-33,0.0010948
15.5,-32,0.0012368
15.5,-31,0.0028524
15.5,-30,0.0012681
15.5,-29,0.0014382
15.5,-28,0.0033023
15.5,-27,0.0013793
15.5,-26,0.0002594
15.5,-25,0.0016925
15.5,-24,0.0040616
15.5,-23,0.0018585
15.5,-22,0.0021311
15.5,-21,0.0047908
15.5,-20,0.0020907
15.5,-19,0.0005322
15.5,-18,0.0026238
15.5,-17,0.0060654
15.5,-16,0.0029341
15.5,-15,0.0033996
15.5,-14,0.0073275
15.5,-13,0.0034336
15.5,-12,0.0012109
15.5,-11,0.0043850
15.5,-10,0.0095778
15.5,-9,0.0049635
15.5,-8,0.0057837
15.5,-7,0.0118250
15.5,-6,0.0059436
15.5,-5,0.0026078
15.5,-4,0.0076365
15.5,-3,0.0158281
15.5,-2,0.0081447
15.5,-1,0.0032974
15.5,0,0.0007840
15.5,1,0.0039147
15.5,2,0.0118634
15.5,3,0.0241103
15.5,4,0.0123875
15.5,5,0.0057223
15.5,6,0.0161928
15.5,7,0.0332367
15.5,8,0.0176799
15.5,9,0.0216212
15.5,10,0.0436740
15.5,11,0.0211755
15.5,12,0.0085551
15.5,13,0.0325547
15.5,14,0.0715262
15.5,15,0.0344480
15.5,16,0.0348597
15.5,17,0.0723809
15.5,18,0.0329437
15.5,19,0.0086574
15.5,20,0.0214285
15.5,21,0.0441959
15.5,22,0.0218796
15.5,23,0.0178912
15.5,24,0.0336339
15.5,25,0.0163863
15.5,26,0.0057907
15.5,27,0.0125355
15.5,28,0.0244035
15.5,29,0.0124561
15.5,30,0.0106214
15.5,31,0.0194822
15.5,32,0.0095431
15.5,33,0.0034233
15.5,34,0.0074517
15.5,35,0.0145705
15.5,36,0.0072810
15.5,37,0.0062524
15.5,38,0.0117919
15.5,39,0.0057756
15.5,40,0.0049644
15.5,41,0.0095934
